6,"Delegatke in delegati, gospe in gospodje!"
15,"Nadaljujemo skupno delovno sejo, ki smo jo pričeli 8.11.1990 in je bila prekinjena zaradi nesklepčnosti."
36,"Na tej seji bomo odločali o predlogih v zvezi s predlogom za izdajo zakona o RTV Slovenija, s predlogom zakona; gre za predlog dr. Franceta Bučarja, predsednika Skupščine Republike Slovenije ter za predlog Zbora združenega dela."
29,O spornih vprašanjih v zvezi s predlogom zakona o dopolnitvah zakona o začasni prepovedi sečnje v gozdovih v družbeni lastnini in začasni prepovedi prometa z nepremičninami v družbeni lastnini.
3,Najprej ugotovimo navzočnost.
7,"Delegati Družbenopolitičnega zbora, pritisnite na sivi gumb!"
10,"Ponovno, samo delegati Družbenopolitičnega zbora, prosim, pritisnite na sivo tipko."
8,"Delegati Zbora občin, prosim, pritisnite na sivo tipko."
1,Hvala.
8,"Delegati Zbora združenega dela, pritisnite na sivo tipko."
1,Hvala.
17,"Ugotavljam, da so podani pogoji za nadaljevanje dela, ker je prisotnih več kot polovico iz vsakega zbora."
56,"Predsednik Skupščine Republike Slovenije, dr. France Bučar, je predsednikom zborov poslal pismo, v katerem predlaga naslednje: ""V zvezi s sprejemanjem zakona o spremembah in dopolnitvah zakona o RTV Slovenija na podlagi 364. člena Ustave Republike Slovenije predlagam, da se v nadaljevanju skupne seje zborov opravi tudi postopek po tretjem odstavku 117. člena Poslovnika Skupščine Republike Slovenije."
16,Nekateri delegati so ob objavi rezultatov glasovanja o predlogu zakona izrazili dvom v regularnost sprejetega zakona.
15,Vendar takrat postopek po tretjem odstavku 127. člena poslovnika Skupščine Republike Slovenije ni bil opravljen.
20,"Po seji sem prejel tudi pisne proteste in zahteve, v katerih je izražen dvom o rezultatih glasovanja o predlogu zakona."
11,"Delegati v Družbenopolitičnem zboru Potrč, Ribičič, Smole, v Zboru občin Glavič."
5,Objavo zakona sem zato zadržal.
27,"Glede na določbo tretjega odstavka 127. člena zakona predlaga torej, da zbori z glasovanjem ugotovijo, ali je bil glasovanja jasen in da je torej zakon regularno sprejet."""
14,"Na glasovanje dajem predlog dr. Franceta Bučarja s predlogom sklepa, ki bi se glasil."
3,"Prosim, gospod Zupančič."
6,"Spoštovani predsedujoči, spoštovani poslanci in poslanke!"
42,"Mi smo danes v Zboru združenega dela ob obravnavi dela za danes ugotovili, da na zadnji delovni seji glasovanje o sklepanju zakona o RTV ni bilo jasno, zato predlagamo ponovno glasovanje, zlasti o 4. in 8. členu ter o predlogu v celoti."
2,Hvala lepa.
8,Na glasovanje dajem najprej predlog dr. Franceta Bučarja.
1,Prosim.
6,"Ne, razprave ni, se samo odločamo."
8,"Imamo dva predloga, o obeh lahko samo glasujemo."
18,"Če boste zahtevali, mi vzemite besedo, samo gre za točko dnevnega reda, ki smo jo na novo uvrstili."
29,"Gre za vprašanje, ki je na novo postavljeno in seveda o takšnem vprašanju je proceduralno in tudi vsebinsko razprava mogoča in prosim, da mi najprej proceduralno dovolite nekaj mnenj."
25,"Prepričan sem, da poslovniško in po vsebini zahtev, ki so bile dane, danes ne moremo in ne smemo glasovati o predlogu predsednika dr. Franceta Bučarja."
24,"Če bi želeli to opraviti, bi morali pač to opraviti takoj po opravljenem glasovanju, tako kot izrecno piše v tretjem odstavku 127. člena poslovnika."
54,"Naj ga preberem: ""Zbor lahko takoj po opravljenem glasovanju (najbrž je 14 dni, ko je minilo od takrat, nekaj več kot takoj po opravljenem glasovanju) ugotovi na predlog predsednika zbora ali delegata v zboru, da glasovanje ni veljavno, če izid glasovanja zaradi tehnične ali druge napake ni jasen."" To je prva moja poslovniška ugotovitev."
32,"Drugo, naša trditev tisti, ki smo pač pisali je, da vprašanje glasovanja ni nejasno, temveč da je bil kršen poslovnik in da rezultat glasovanja ne more pomeniti, da je bil zakon sprejet."
23,"To je ta proceduralni del razprave in prosim, da ta predlog upoštevate in ne zahtevate, da glasujemo o stvari, ki poslovniško ni mogoča."
18,"Ugotovimo, da zakon pač ni bil sprejet, lahko zaradi mene tudi brez razprave in začnemo razpravo o zakonu."
26,"Če boste zahtevali ponovno tako odločanje, potem bom v drugem delu vsebinsko ponovno pojasnil, zakaj zakon zadnjič ni bil sprejet in v čem je kršen poslovnik."
7,Zaenkrat pa s tem ne želim zavlačevati.
2,Hvala lepa.
4,"Gospod dr. Bučar, prosim."
2,Spoštovani delegati!
11,S svojim predgovornikom se ne bi mogel strinjati v osnovi stvari.
12,"Namreč to je ali nastaja dvom, da je bil zakon regularno sprejet."
39,"Po intervenciji, ki sta jo dala gospod Potrč in gospod Ribičič, sta navajala, da je skupen seštevek glasovanja za, proti in vzdržanih znašal 114 danih glasov, da je pa za to potrebno 123 glasov, da bi bilo glasovanje sklepčno."
24,"To sicer samo na sebi stoji, toda važno je število navzočih, potrebno število je 123, ta procedura ni bila opravljena, pri čemer ostane dvom."
35,"Jaz sem se o tem posvetoval z vrsto ljudi v skupščini, dal sem tudi predlog v proučitev tako zakonodajni komisiji kot Komisiji za poslovnik in gre v bistvu samo za pravno interpretacijo, v kakršnem smislu."
32,"Ali je potrebno ugotoviti navzočnost, to se pravi sklepčnost pred glasovanje, ko se začne razprava oziroma ko se reče, da je razprava končana ali je potrebno navzočnost ugotavljati pri vsakem glasovanju posebej."
12,"Če vztrajate pri tem, potem moram reči, da tega nikoli ne delamo."
19,"Kadar volimo, na primer sodnike ali različne komisije ali podobno, ker kot se sami spomnite, je glasovanj cela vrsta."
30,"Jaz ugotovim najprej na začetku glasovanja, ali je podana potrebna navzočnost in ko to ugotovim, potem mi glasujemo skozi vse predloge, ne da bi za vsakega kandidata posebej ugotavljali navzočnost."
9,"Mislim, da je tu logika, ki je povsem sprejemljiva."
18,"Če gospod Potrč ugotavlja, da je potrebno 123, ni nikjer rečeno, da jih je tudi 123 dejansko glasovalo."
9,"Potrebna je navzočnost v tem primeru, navzočnost 123 ljudi."
17,"Lahko pa je seštevek tistih, ki so oddali glasove, bistveno različen od tega in običajno tudi je."
15,"Skoraj nikoli se nam ne ujema število navzočih in število tistih, ki so oddali glasove."
36,"V tem primeru bi zadostovalo za sprejem zakona celo samo 62 glasov, ker ne moremo preprosto sešteti za, proti, vzdržani in ta seštevek ni nujno, da da točno število navzočih, ker običajno tudi nikoli tega ni."
