118,"Spoštovane poslanke in poslanci in vsi ostali prisotni! Jaz se bom vprašal, ali smo res humani, če smo nevtralni? Ali mora biti res mali Janezek vedno za svojim plotom in si na ta način graditi svojo malo hišico in računati na nekaj drobtinic. To ne pomeni, da sem se s temi vprašanji postavil na tisto stran, ki obsojamo oz. za katero smatramo, da bi morala ravnati drugače, ampak poskušam v tem primeru ravnati res humano in biti za tiste, ki preprečujejo, ki želijo onemogočiti na tem svetu agresijo in pa seveda ravnanje proti mednarodnim pravilom. In v tej resoluciji, ki je predlagana, se sicer na zelo mehak način to skuša tudi povedati in se postaviti na pravo stran."
178,"Kot krščanski demokrat sem proti ubijanju, ampak ne morem pa biti tiho in miren, če se ogroža ne samo ozek prostor tega malega sveta, kateremu tudi pravilo dolina solza, čestokrat, ampak se ogroža ves cel svet. Tudi naš prostor. To, kar se dogaja v Zalivu, ni samo vojna, ni samo ubijanje, ampak tudi proti človeško in proti naravno dejanje in ekološko ogrožanje sveta. In kot takšno ne more biti pregledano in v tem primeru ne moremo biti nevtralni. Celo več, zelo jasno moramo povedati svoje mnenje in mislim, da s temi stališči to tudi skušamo povedati. Opozoril pa bi, da podobna dogajanja v zgodovini poznamo in da smo jim bili priča. Saj leta od 1936 do 1945 to jasno pričajo. Ne govorim tu o modernih Chamberleinih, ampak govorim o trenutkih in situacijah, ki se znajo, sicer na drugačen način, tudi danes pojavljati in iz tega primera se moramo in smo se dolžni nekaj naučiti. Zato vsa ta nevtralnost v tem primeru ne pomeni humanost, ampak pomeni nekaj, s čimer se kot humani ljudje in humanisti ne moremo strinjati."
17,"Za konec samo tole; v Evropo, v katero si želimo, ne moremo iti kot hermafroditi. Hvala lepa."
75,"Spoštovane dame, spoštovani gospodje! Stališča poslanskega kluba Liberalnega stranke na stališča in sklepe: k 2. točki predlagamo, da se zadnji odstavek dopolni tako, da se glasi: Tudi zato bo Republika Slovenija štela vsako nespoštovanje ustave in pravnega reda Republike Slovenije s strani JLA kot odkrito agresijo in nepotreben poseg in vmešavanje v notranje zadeve Republike Slovenije. Obstoječa formulacija se nam zdi preblaga. Če jo že dajemo, je potem boljše, da to povemo tako, kot mislimo."
123,"K 3. členu, 3. točki stališč: drugi del prvega stavka naj se spremeni tako, da se glasi: Skupščina Republike Slovenije zahteva od Predsedstva SFRJ, da poveljuje Jugoslovanski ljudski armadi tako, da ne bo več prihajalo do novih pritiskov in ogrožanj posameznih republik s strani JLA. Smisel tega amandmaja je v tem, da zmotno morda mislimo, da je JLA tista, ki nagaja in povzroča neke pritiske in ogroža razne republike, gre za to, kdo poveljuje oziroma, kdo daje navodila; to je pa predsedstvo. Po mojem mnenju je Predsedstvo SFRJ tisto, ki je odgovorno za to, da amandma, v katerem je povsem jasno, da gre za predsedstvo, ki se od njega zahteva, da poveljuje tako, da ne bo več prihajalo do teh pritiskov in groženj."
122,"K 5. členu, 5. točki stališč predlagamo, da se točka spremeni tako, da se glasi: Skupščina Republike Slovenije obvešča Predsedstvo SFRJ, da je urejanje vprašanja vojaške obveznosti v pristojnosti Republike Slovenije. To, kar je v 5. točki ponujeno, to ni vredno, da se piše in da se razglaša, ker je zelo, lahko rečemo, klečeplazna formulacija. Poglejte, mi nekaj želimo, 7-mesečni rok vojaške obveznosti in zdaj bi najraje videli, da bi vsi drugi v SFRJ to prej sprejeli in bi potem mi seveda to lepo kot svoje naprej uvajali. To je smisel te naše 5. točke stališč. Zato predlagam, da se spremeni, kot je rečeno, da sporočimo in obvestimo predsedstvo, da to urejamo sami to vprašanje, kako ga urejamo je pa naša stvar."
34,"Še ena zadeva. Podpiram tudi amandmaje, ki jih je dal gospod Buser v imenu zelenih, namreč to je ena redkih strank, ki se na nek način korajžno obnašajo, kar me zelo veseli. Hvala lepa."
6,Hvala lepa. Besedo ima gospod Toplak.
7,Hvala lepa. Gospod Smole je naslednji - replika.
8,Hvala lepa! Gospod Lojze Peterle je še prijavljen.
45,"Jaz bi seveda zelo rad odstopil predvsem v korist tega, da bi Skupščina lahko normalno delala in zato seveda bom tokrat zadnjič govoril in ne bom kasneje izkoristil tistega, da povem, zakaj se mi zdi nujno, da je Republika Slovenija v tej vojni nevtralna država."
106,"Zdaj v teh niansah, ki jih je gospod Thaler povedal in pa tudi v niansah, ki so med gospodom Ruplom in gospodom Peterletom, je čisto jasno, da gre za vprašanje - bom dramatiziral - vojne in miru. Zato se mi zdi, da je še toliko bolj nujno, da radikalno zaostrim to, da me ne bo kdaj kasneje sram, da nisem predlagal tega, da se izognemo vsaki situaciji, v kateri bi se lahko zapletli v neko vojno. Strinjam se z gospodom Ruplom, da se na simboličen način zapletamo v vojno, ker pač izražamo to pripravljenost, da podpremo mednarodne sile in v okviru tega itn., da ne bi tega ponavljal."
29,"Zato seveda ni mogoče skleniti kompromisa in med tistimi, ki pač trdijo, da se moramo na nek posreden ali pa, kaj jaz vem, kakšen način v to že zaplesti."
102,"Strinjam se, da to ni navadna vojna, kakor je bilo tukaj rečeno, ampak za teme je to tudi CNN vojna. Vojna, pri kateri nimamo vseh informacij, vojna, kjer seveda piše, da je pač določena stvar enkrat cenzurirana s strani Irana, drugič cenzurirana s strani Pentagona in da enostavno ne vidimo, kaj vse se s tistimi ljudmi pač tam dogaja. In strinjam se z gospodom Peršakom, da je to sveta vojna ali pa, kakor bi bolj spretno rekel gospod Rupel, pravična stvar. To je isti besednjak, ki ga pač uporabljajo tudi na drugi strani, proti kateri naj bi se pač naša država zapletla."
