107,"Spoštovani poslanci. Sklicevanje ne preprečevanje diskriminacije med spoloma na tem mestu ni upravičeno, ker gre za izenačevanje na slabše, ne na boljše, gledano s stališča žensk. In najbrž tudi vas, ki imate gotovo tudi kdaj opravka z ženskim spolom. Takšna izenačitev bi prišla v poštev, če pri nas ne bi tako veliko žensk delalo na najtežjih delovnih mestih, kjer večinoma že zdaj gredo predčasno oziroma v invalidski pokoj. Izenačitev bi prišla tudi v poštev, če bi pri nas sicer dosledno spoštovali mednarodne konvencije, npr. tiste, ki preprečujejo nočno delo žensk v industriji in gradbeništvu, ali ki terjajo posebne ugodnejše pogoje za ženske na posebno težkih delovnih mestih."
74,"Kako je pri nas s posebnim varstvom žensk v zvezi z delom o čemer govori Evropska socialna listina, na evropske dokumente se namreč sklicujete pač pa ta amandma diskriminira ženske, ki niso matere, ali imajo samo enega otroka, v odnosu do tistih žensk, ki imajo pač več otrok. In končno, ali bo ta amandma imel za posledico, da bo še več mladih poslej na listah brezposelnih. Najbrž je treba gledati tudi na to dimenzijo."
8,Zato bom odločno glasovala proti temu amandmaju. Hvala.
4,"Franci, obrazloži svoj glas."
70,"Jaz bom glasoval za ta amandma, zato, ker mislim, da materinstvo je poklic in da ga je kot poklic potrebno družbeno pravilno vrednotiti. Strinjam se, da bi morala to urejala recimo bolj družinska zakonodaja. Te zakonodaje še nimamo. Vendarle mislim, da gre za stvari, o katerih ne more razsojati ali zajeti samo en zakon, ampak, da je stvar veliko širša. In zato podpiram, da tudi ta zakon daje nekaj materam."
86,"In še nekaj. Rečeno je bilo: tako in tako že imamo v postopku zakon, ki se s temi vprašanji ukvarja. Ta zakon se res ukvarja s temi vprašanji, vendarle, kdor ga je pozorno bral, je lahko videl, da v Zakonu o družinskih dajatvah ali kakorkoli se bo že imenoval, stvari niso rešene tako, kot bi morale biti rešene, prav za materinstvo. Tako mislim, da je to lahko prvi korak k temu reševanju. Bom pa vesel, če bodo tudi drugi zakoni potem šli enako pot. Hvala lepa."
5,Naslednji ima besedo Miran Potrč.
39,"Spoštovane poslanke in poslanci, cenjeni gosti, predstavniki sredstev javnega obveščanja. Nadaljujemo s prekinjeno 11. skupno delovno sejo vseh treh zborov Skupščine Republike Slovenije, ker bomo odločali o spornih vprašanjih v zvezi s predlogom zakona o pokojninskem in invalidskem zavarovanju."
91,"Ker ni bil sprejet sporazumen predlog vseh treh zborov, se na podlagi četrtega odstavka, amandmaja 73 k ustavi Republike Slovenije, o spornih vprašanjih v zvezi s predlogom zakona , odloča na skupni seji vseh treh zborov Skupščine Republike Slovenije. Predlog zakona o pokojninskem in invalidskem zavarovanju smo uvrstili na dnevni red delovne skupne seje na predlog Zbora združenega dela. Sprejem spornih vprašanj v zvezi s tem zakonom smo poskušali uskladiti na treh delovnih sejah, vendar do danes s temi poskusi še nismo uspeli. Zato predlagam, da danes ponovno poskusimo uskladiti ta zakon."
38,"Preden preidemo na odločanje o spornih vprašanjih, moramo ugotoviti sklepčnost seje, na kateri mora biti navzoča večina vseh poslancev vsakega zbora. Kadar zbori odločajo na skupni delovni seji veljavno, sklepajo z večino vseh poslancev vseh zborov na seji."
16,Ugotovimo najprej koliko je prisotnih poslank in poslancev Družbenopolitičnega zbora. Prosim poslanci in poslanke Družbenopolitičnega zbora.
5,Poslanke in poslanci Zbora občin.
7,In poslanci in poslanke Zbora združenega dela.
14,"Malo počakajmo. Je 41, ampak je šel eden ven. Prosim, Zbor združenega dela ste?"
13,"Ali je potrebno, da še enkrat pokličem oba ostala zbora? Ni potrebno. Hvala."
17,"Ugotavljam, da je navzoča večina vseh poslancev vsakega zbora in da je podana sklepčnost skupne delovne seje."
14,Prehajamo na odločanje o spornih vprašanjih pri PREDLOGU ZAKONA O POKOJNINSKEM IN INVALIDSKEM ZAVAROVANJU.
