32,"Sofinanciranje glasila TV-15, sredstva v znesku 1 milijon 800 tisoè se èrtajo, tako da se prenesejo v toèke 4 (Sekretariat Izvršnega sveta Skupšèine Republike Slovenije) ter se dodajo postavki 2.4.17 - pluralizaciji medijev."
47,"Glede na to, da se skupna komisija ni poenotila pri oblikovanju sporazumnega predloga pri predlogu zakona o proraèunu, pri predlogu zakona o obrambi in zašèiti pa smo se poenotili, bomo odloèali samo o prvem predlogu, in sicer na podlagi èetrtega odstavka LXXIII. amandmaja k Ustavi Republike Slovenije."
13,"Gospod dr. Marko Kranjec, republiški sekretar za finance, se vam zdi potrebno odgovoriti?"
6,Zahvaljujem se vam in na svidenje.
18,"Èe bo jutri v Sloveniji kompleten ekonomski in socialni kolaps, se sprašujem kdo bo branil to slovensko suverenost."
19,"Povedali so svoje mnenje, zato bi predlagal, da èe res ni kaj ne vem kako pomembnega, da bi glasovali."
4,Se je kdo vzdržal?
2,Hvala lepa.
3,Je kdo proti?
5,"Ugotavljam, da je sklep sprejet."
40,"Res pa je, da je teh sredstev, o katerih danes odloèamo, mnogo manj, kot bi jih bilo lahko, èe v prejšnjih letih v sistemu, v katerem je imel gospod Smole glavno besedo, ne bi dajali takih ogromnih sredstev za vojsko."
1,Spoštovani!
49,"Kluba poslancev Liberalne stranke in Socialdemokratske stranke zahtevata, da se danes, to je 29. marca 1991, nadaljuje z dne 28. marca 1991 zaèeta in prekinjena skupna seja Skupšèine Republike Slovenije in da se nadaljuje z razpravo, ki naj se zakljuèi z odloèitvijo o dokonèni in popolni osamosvojitvi Republike Slovenije."
36,"Drugiè: Poselitveni prostor s cca 20% populacije v Sloveniji, ki bo v fazi prestrukturiranja gospodarstva še naprej izgubljalo delovna mesta in verjetno t udi spodobne dohodke, predvsem v obratih industrije, kakršna je paè nastala na podeželju."
39,"Na tiskovni konferenci udeležencev pa sta gospoda Miloševi} in Bulatoviæ v imenu republik Socialistiène republike Srbije in Socialistiène republike Èrne gore zastopala stališèa, ki izkljuèujejo prizadevanja za kakršno koli preoblikovanje Jugoslavije na temelju popolne neodvisnosti, samostojnosti in suverenosti republik."
9,"Mislim, da smo neiskreni in da ne ravnamo pošteno."
15,"V nobenem primeru ta proraèun ne daje prednosti vojski, kot je bilo reèeno, pred razvojem."
34,"Glasoval bom proti temu proraèunu, pa ne zato, ker bi se z mnogimi stvarmi ne strinjal, èeprav se z nekaterimi ne, ampak zato, ker tukaj zelo veliko ljudi ta proraèun jemlje kot zgodovinski dogodek."
16,"In ta nekaj se je zgodil s tem, ko ljudje proraèun jemljejo - nekateri kot zgodovinsko dogodek."
63,"Èe takšno stališèe republik Srbije in Èrne gore povežemo z napori gospoda Markovi}a in doloèenih jugoslovanskih unitaristiènih struktur, da prek svežnja enajstih zakonov, že na seji Zveznega zbora Skupšèine SFRJ 3.4.1991 ob postopku majorizacije uveljavi za Slovenijo nesprejemljivo operativno centralizacijo vseh vitalnih državnih funkcij, je jasno, da je potrebno sedaj nadaljevati z razpravo in odloèanjem o takojšni in dokonèni osamosvojitvi Republike Slovenije."
8,In ni bilo malo truda vloženega v to.
23,"Namreè doloèene stvari so se spravile v proraèun in valjale se bodo, ker postavljamo svojo državo, naslednje desetletje ali dve v tem proraèunu."
20,"Ker namenjamo manj razvitim, demografsko ogroženim obmoèjem približno 67 milijonov dinarjev, moramo - da proraèun izravnamo - predlagati spremembo na strani virov."
11,"Menim, da to pomeni rušenje tega, kar smo po volitvah gradili."
22,"Ne sprejemam pa, da v tem težkem in kriznem èasu za ta narod stranke a front izjavljajo, da ne bodo podprle proraèuna."
44,"K tej temi, ki jo imamo ob razpravi brez dnevnega reda, naj bi povedal to, da se je delovna skupina sestala dvakrat v isti sestavi, enkrat pod imenom delovna usklajevalna skupina, enkrat pod imenom skupna komisija vseh treh zborov za uskladitev tega predloga zakona."
38,"Zato menim, da èe bi bilo iskreno mišljeno, potem bi najbrž podprli tak proraèun, ki smo ga s tako muko ustvarjali, za katerega smo pri amandmajih izglasovali, in sedaj, ko je treba v celoti podpreti, slišim take izpade."
14,"Razumem, da posamezni poslanec razlièno glasuje - po svoji vesti, po razsodnosti, po interesih itd."
51,"Zato imam tudi po tej plati argument, da približna sredstva, ki so bila namenjena nerazvitim v federaciji, damo sedaj geografsko ogroženim obmoèjem v Sloveniji, vendar v polni meri in jasno, da jim ne odtegujemo tistega, kar lansko leto ni bilo porabljenega zaradi sklepov, ki smo jih sami junija meseca tukaj sprejeli."
7,Kdo je za ta sklep skupne komisije?
31,"Prviè, ker je realno veèji od lanskega, upoštevaje emisijo, s katero se pokrivajo izdatki zveze z našim dovoljenjem oziroma dovoljenjem Izvršnega sveta, in zaradi vdorov, ki so realno poveèali obremenitve Slovenije."
43,"Èe bi živel v samostojni, suvereni, svobodni državi Sloveniji, bi glasoval tako: dal bi ogromno sredstev za šolstvo, da bi èimprej dvignili tehnološki zaostanek; dal bi ogromno za kulturo, da se ne bi poznali sledovi tistih 45 let, ki se sicer poznajo itd."
25,"Tako ali tako bomo vsi kmalu govorili o tem proraèunu, zato bodite kar preprièani, bo prej kot v treh mesecih prišlo do popravkov tega proraèuna."
28,"In tretjiè: Obmoèja tudi ne bodo deležna veèjih sredstev iz veèine drugih postavk splošne in skupne porabe, predvsem mislim na investicijska vlaganja in na vlaganja v prestrukturiranje gospodarstva."
10,"Ugotavljam, da je proraèun Republike Slovenije za leto 1991 sprejet."
21,"Zares bom podprl ta proraèun, saj vendar daje veliko manj sredstev za dve vojski, kot pa je prejšnji dajal za eno."
29,"Sedaj pa toèka B. Skupna komisija je glede ostalih razlièno sprejetih doloèb zakona o proraèunu Republike Slovenije za leto 1991 predlagala, naj se na skupni seji obravnavajo naslednji amandmaji:"
50,"Pod zaporedno številko 18 - Sekretariati Izvršnega sveta Skupšèine Republike Slovenije in tudi tu: èrta se postavka 2.4.17 ""Pluralizacija medijev"" v višini 27 milijonov din. 27 milijonov din se nameni tiskovni agenciji in promociji v okviru toèke 3.2.6 pri Republiškem sekretariatu za informiranje, tako da ta sredstva skupaj znašajo 32 milijonov."
27,"Maribor, kot središèe cele severozahodne Slovenije, si najmanj, kar je, zasluži gledališèe, v katerem bo poleg gledališèa, oper in baleta tudi kongresni center in še vse ostalo."
35,"Jaz opozarjam, da bom glasoval proti temu proraèunu in naj mi nihèe ne ogovori, da sem jaz zaradi tega proti suverenosti slovenskega naroda, ker menim, da bomo na ta naèin samo škodovali suverenosti Republike Slovenije."
30,"Samo to je bilo važno pri vseh tistih postavkah, ki so sporne in ki se niso zniževale, tako kot so se zniževale vse druge, pri katerih mora prihajati do racionalizacij."
58,"Zaradi tega sem s svojim amandmajem namenjal, po osnutku je bilo predvidenih okoli 920 milijonov, predlog je nakazal rešitev za cca 130 milijonov manj dinarjev in jaz sem s svojim amandmajem vse postavil v sredo, s tem da bi torej sredstva, ki smo jih v osnutku namenjali za ta obmoèja, znižali za samo 7,5%, ne pa za 15%."
37,"Iz teh sredstev 280 milijonov dinarjev za pokritje lani odobrenih, a zadržanih sredstev za nerazvite, ki pa bodo v glavnem ostala - opozarjam - v veèjih organizacijah in v veèjih krajih v centralnih naseljih po teh nebivših nerazvitih obèinah."
17,Na glasovanje dajem predlog zakona o proraèunu Republike Slovenije za leto 1991 s sprejetimi amandmaji v celoti.
12,Za mene so bile utemeljitve skupin poslancev po strankah umetne in sprenevedanje.
26,"Seveda nisem prišel pledirat za proraèun, spoštovani poslanci in poslanke, ampak predlagat amandma Izvršnega sveta, ki je v zvezi z amandmajem 34, ki ste ga sprejeli."
45,"Predlagam še naslednji sklep: Skupna komisija predlaga zborom Skupšèine Republike Slovenije, da pooblastijo strokovno službo v Republiškem sekretariatu za finance, da izvede ustrezne spremembe v bilanci prihodkov in odhodkov ter v Posebnem delu proraèuna Republike Slovenije za leto 1991 na podlagi sprejetega usklajevalnega predloga zborov."
42,"Predlog proraèuna, kakor je pripravljen, kljub nekaterim nebistvenim popravkom, izhaja iz razvojne in ekonomske politike, ki po našem preprièanju ne more zagotoviti potrebnega reševanja krize, v kateri se nahajamo in tudi ne dajati podlag za razvojni impulz, ki bi nam bil potrebe."
65,"Mi smo iz istega razloga kot poslanci stranke tudi vložili interpelacijo in predlagali razpravo o razvojni ekonomski politiki slovenske vlade, da bi vsem nam dali po sprejetju proraèuna možnost skupne ocene, kaj v naslednjem èasu storiti, da bi našli potreben družbeni, politièni in socialni konsenz v Sloveniji za reševanje objektivnih problemov, vendar na naèin, ki bi bolj povezoval, ne pa razdvajal, tako kot delamo doslej."
56,"Kljub temu da bi verjetno bilo možno tudi kako drugaèe, ker imamo še pripravljen sklep: Skupna komisija predlaga zborom Skupšèine Republike Slovenije, da pooblastijo strokovno službo v Republiškem sekretariatu za finance, da izvede ustrezne spremembe v bilanci prihodkov in odhodkov ter v ustreznem delu proraèuna Republike Slovenije za leto 1991 na podlagi sprejetega usklajevalnega predloga zborov."
46,"Drugi razlog, zaradi katerega sem proti, je da se bistveno zmanjšujejo sredstva na vitalnih podroèjih, kot so zdravstvo, socialna zašèita, kultura; da se s tem proraèunom zmanjšujejo sredstva za vzgojo in izobraževanje; da se s tem proraèunom ne pomaga k odpiranju perspektive gospodarskega razvoja Republike Slovenije."
24,"Verjetno nam je malo mar, ali bo ta trud poplaèan ali ga bomo vrgli na smetišèe zgodovine, kot je nek nadut poslanec vèeraj omenjal."
33,"Ta proraèun dolgo zdržal ne bo: ne bo zdržal zaradi pritiskov, ki bodo prerasli v pritiske politiènega znaèaja, kar je nekaj povsem normalnega v vsaki civilizirani državi, in ne bo zdržal zaradi inflacije."
80,"Torej, glasoval bom za ta proraèun , in sicer tudi iz tega razloga, ker je po mojem mnenju o razmerah, v kakršnih smo, uspešno rešili dilemo, ki se postavlja pred vse nas glede na to, da sredstev ni dovolj in sicer kaj namenjati tistim tradicionalnim postavkam, ki jih je Slovenija že do sedaj zagotavljala v republiškem proraèunu - od gospodarstva do prosvete itn. - med postavkami, ki so nove in ki se nanašajo na prenesene vire, ki smo jih do sedaj zagotavljali federaciji."
